2304,-3292,7131
2632,-2936,7384
2788,-2682,7450
2936,-2586,7415
2916,-2248,7589
2728,-1822,7410
2340,-1460,7237
1926,-1246,6964
1526,-1728,6879
1284,-1568,6727
1144,-1380,6383
972,-1094,5962
760,-854,5266
756,-788,4541
934,-652,3983
1334,-356,3619
1914,6,3627
2158,318,3884
2340,462,4454
2444,530,4869
2612,458,5444
2676,294,5859
2736,-40,6460
2816,-504,6916
2924,-1232,7240
2886,-2386,7425
2786,-3008,7358
2726,-3828,6916
2634,-4624,5863
2536,-4856,5070
2340,-4798,4214
2130,-4538,3695
1994,-4252,3351
1908,-4004,3168
1806,-3876,3029
1696,-3432,2934
1602,-2956,2646
1620,-2444,2649
1718,-2028,2493
1764,-1670,2501
1812,-1214,2692
1960,-1094,2624
1934,-1048,2622
2060,-1092,2572
2062,-1106,2550
2016,-846,2704
2030,-510,3002
2136,-334,3200
2240,-86,3342
2450,112,3590
2716,300,3910
2982,400,4153
3348,444,4262
3414,568,4298
3448,578,4271
3364,622,4361
3204,584,4507
2992,624,4762
2892,610,5084
2682,500,5543
2230,192,5970
1670,-326,6181
1260,-924,6315
962,-1602,6400
628,-2230,6057
370,-2536,5065
492,-2396,3854
860,-1930,3058
1564,-1350,2623
2390,-856,2233
3298,-582,2305
3964,-408,2476
4154,-308,2647
3948,-90,2737
3634,122,2912
2816,260,3238
2228,276,3765
1652,180,4462
1174,-318,5213
670,-1148,5697
596,-2114,5759
498,-2914,5529
504,-3214,4677
708,-3228,3618
1496,-3000,2511
2168,-2350,1976
2734,-1552,1894
3278,-894,2180
3662,-372,2516
3830,214,3301
3992,490,4018
3954,568,4603
4112,504,4930
4264,270,5421
4420,152,5526
4598,-30,5939
4676,-536,6534
4454,-1346,7099
4264,-1570,7279
3956,-1726,7385
3338,-2124,7463
2706,-2464,7402
2230,-2640,7189
2208,-2812,7192
2098,-3202,7043
1926,-3734,6647
2038,-4144,6271
2368,-4656,5767
2752,-5008,4871
3078,-4960,3958
3444,-4692,3392
4198,-4282,2819
4666,-3468,2339
4734,-2564,2081
4620,-1740,2203
4284,-1142,2223
3992,-640,2363
3628,-176,2678
3210,42,2828
2714,140,3085
1946,36,3484
1456,-314,3559
1004,-698,3805
618,-1216,3998
410,-1744,4324
344,-2252,4465
338,-2832,4442
588,-3560,4322
1070,-4278,4227
1782,-4788,4316
2200,-4936,4215
2444,-4966,3872
2548,-4880,3650
2484,-4788,3392
2288,-4560,3288
2026,-4454,3195
1588,-4210,3342
1126,-3842,3474
590,-3258,3833
458,-2604,3838
496,-2034,3626
552,-1708,3537
640,-1492,3465
812,-1164,3454
1100,-774,3400
1630,-404,3243
2294,4,2953
3240,46,2718
4068,-184,2562
4726,-642,2671
5218,-870,2790
5512,-942,3068
5646,-884,3374
5712,-900,3543
5852,-904,3687
5888,-1084,3773
5978,-1084,3950
5974,-1028,4083
5974,-1124,4072
6036,-1134,4475
5886,-872,5277
5458,-650,5646
5168,-404,5890
4800,-248,6046
4432,12,6084
4086,242,5705
3462,392,5705
3092,240,6023
2878,54,6325
2808,-292,6550
2656,-586,6879
2416,-1050,7056
2094,-1552,7120
1820,-1892,6982
1690,-2288,6872
1656,-2590,6847
1620,-2960,6799
1598,-3450,6613
1570,-3610,6395
1562,-3562,6324
1540,-3558,6317
1484,-3670,6218
1610,-3634,6179
1664,-3970,6011
1958,-4246,5717
2258,-4564,5198
2748,-4818,4616
3318,-4852,3872
3736,-4406,2904
3910,-3664,2291
4162,-2924,2013
4546,-2078,2022
4922,-1116,2479
4916,-552,2846
4708,-136,3273
4206,338,3612
4182,270,3699
4194,274,3431
4102,246,3397
3752,396,3498
3148,492,3710
2616,404,3830
2056,232,3835
1546,-66,3733
1228,-500,3699
858,-942,3716
678,-1410,3585
534,-1946,3607
360,-2472,3799
376,-3014,4341
708,-3724,5323
1464,-4052,6036
2490,-4078,6811
3726,-3746,7036
4582,-3296,6946
4938,-2886,6876
4732,-2546,7034
4262,-2414,7217
3608,-2276,7412
2530,-2172,7351
1434,-2088,6873
650,-2046,5996
338,-1766,4787
564,-1234,3970
1004,-650,3499
1458,-190,3522
1634,72,3914
1740,182,4812
1842,-210,5951
1724,-596,6523
1700,-1200,6769
1710,-2030,7094
1744,-2864,7059
2082,-3682,6806
2450,-4232,6554
2910,-4438,6392
3226,-4448,6483
3784,-4104,6756
4246,-3696,6861
4640,-3092,6931
5030,-2622,6854
5278,-2242,6570
5374,-1798,6471
5332,-1572,6415
5186,-1170,6360
4908,-780,6392
4654,-436,6178
4638,-190,5860
4584,-100,5659
4594,-22,5491
4658,-124,5689
4780,-374,5909
4948,-456,5784
5254,-624,5499
5726,-864,5089
5992,-1368,4035
5788,-1878,3209
5454,-2264,2497
5174,-2508,2345
4910,-2660,2160
4442,-2748,1921
3818,-2852,1759
3194,-2964,1740
2412,-2990,1972
1852,-2870,2236
1512,-2676,2258
1374,-2126,2417
1078,-1928,2677
752,-1654,3276
562,-1424,3841
498,-1360,4081
584,-1276,4005
634,-1186,3911
598,-1162,3962
598,-1222,3858
524,-1182,3895
590,-1034,4200
614,-1078,4149
708,-912,4041
776,-744,4017
866,-650,4089
734,-998,3858
716,-1326,3416
892,-1712,2930
1302,-1922,2471
1708,-2220,2176
2216,-2464,1959
2638,-2522,1829
2932,-2396,1739
3296,-2454,1665
3520,-2484,1692
3700,-2532,1711
3748,-2418,1767
3772,-2400,1754
4000,-2452,1749
4212,-2684,1881
4446,-2684,1911
4620,-2536,2003
4982,-2410,2171
5342,-2326,2443
5474,-2376,2562
5508,-2420,2619
5592,-2538,2762
5780,-2754,3069
5968,-3144,3546
5850,-3636,3841
5576,-4076,3829
4928,-4496,3628
4326,-4692,3357
3480,-4682,2982
2966,-4508,2870
2590,-4190,2555
2130,-3686,2390
1626,-3282,2420
1254,-3022,2735
1004,-2984,2887
1004,-3040,2979
1088,-3046,2826
1120,-3078,2748
1068,-2868,2702
1052,-2638,2720
1006,-2404,2767
872,-2210,2935
784,-1992,3003
780,-1888,3125
672,-2012,3290
558,-2318,3423
514,-2696,3675
480,-2884,3721
586,-3224,3722
736,-3492,3617
946,-3782,3598
1188,-3978,3301
1400,-4122,3275
1516,-4178,3165
1644,-4136,3083
1810,-4188,2967
1724,-4208,3023
1908,-4198,2896
2274,-4238,2664
2614,-4220,2634
2686,-4256,2566
2588,-4186,2560
2474,-4234,2586
2568,-4262,2546
2876,-4270,2498
3180,-4096,2338
3518,-3748,2082
3786,-3500,1960
4042,-3484,2059
4402,-3480,2210
4898,-3390,2387
5410,-3032,2627
5932,-2472,3226
6196,-2186,3962
6246,-1678,4510
6056,-1218,4842
5814,-796,5090
5514,-510,5238
5094,-158,5136
4684,126,5095
4296,374,4902
3818,538,4573
3794,426,4206
3744,210,3529
3550,-142,2921
3284,-580,2370
2988,-1116,2096
2636,-1816,1942
2338,-2206,1995
2142,-2310,2115
2108,-2610,2026
1978,-2720,2105
1654,-2862,2218
1354,-2784,2405
1118,-2624,2536
936,-2472,2719
982,-2290,2632
920,-2162,2665
1066,-2166,2593
1232,-2570,2347
1708,-3144,2292
2220,-3588,2183
2756,-3898,2195
2766,-4014,2234
2802,-4044,2339
2890,-4096,2323
3176,-4122,2317
3472,-4106,2308
3864,-4016,2296
4546,-3856,2364
5074,-3490,2473
5656,-3054,2828
6086,-2618,3473
6278,-2260,4188
6264,-2184,5100
6064,-2242,5763
5772,-2422,6216
5440,-2710,6625
4740,-3200,6946
4108,-3472,7075
3560,-3652,7086
3334,-4034,6796
3436,-4440,6394
3580,-4656,6044
3630,-4854,5664
3336,-4928,5267
3252,-4996,5028
3358,-5018,4930
3346,-5006,4706
3402,-4996,4226
3662,-4940,3958
3722,-4920,4064
3588,-4922,4043
3594,-4900,3856
3670,-4740,3551
3848,-4644,3325
4000,-4518,3077
4226,-4344,2828
4562,-4058,2628
4814,-3870,2722
4860,-3784,2707
4822,-3810,2672
4762,-3742,2553
4724,-3812,2651
4560,-3752,2541
4492,-3780,2446
4170,-3778,2420
3748,-3708,2216
3606,-3124,1894
