4811.9363,300.8925,161648.0
4811.9362,300.8925,161649.0
4811.9362,300.8925,161650.0
4811.9362,300.8925,161651.0
4811.9362,300.8925,161652.0
4811.9362,300.8925,161653.0
4811.9362,300.8925,161654.0
4811.9362,300.8925,161655.0
4811.9362,300.8925,161656.0
4811.9362,300.8925,161657.0
4811.9362,300.8925,161658.0
4811.9362,300.8925,161659.0
4811.9362,300.8925,161700.0
4811.9362,300.8925,161701.0
4811.9362,300.8925,161702.0
4811.9362,300.8925,161703.0
4811.9362,300.8925,161704.0
4811.9362,300.8925,161705.0
4811.9362,300.8925,161706.0
4811.9362,300.8925,161707.0
4811.9362,300.8925,161708.0
4811.9362,300.8925,161709.0
4811.9362,300.8925,161710.0
4811.9362,300.8925,161711.0
4811.9362,300.8925,161712.0
4811.9362,300.8925,161713.0
4811.9362,300.8925,161714.0
4811.9362,300.8925,161715.0
4811.9362,300.8925,161716.0
4811.9362,300.8925,161717.0
4811.9362,300.8925,161718.0
4811.9362,300.8925,161719.0
4811.9362,300.8925,161720.0
4811.9362,300.8925,161721.0
4811.9362,300.8925,161722.0
4811.9362,300.8925,161723.0
4811.9362,300.8925,161724.0
4811.9362,300.8925,161725.0
4811.9362,300.8925,161726.0
4811.9362,300.8925,161727.0
4811.9362,300.8925,161728.0
4811.9362,300.8925,161729.0
4811.9362,300.8925,161730.0
4811.9362,300.8925,161731.0
4811.9339,300.8922,161732.0
4811.9342,300.8927,161733.0
4811.9343,300.8934,161734.0
4811.9345,300.894,161735.0
4811.9346,300.8946,161736.0
4811.9347,300.8956,161737.0
4811.9349,300.8967,161738.0
4811.9352,300.8976,161739.0
4811.9354,300.8982,161740.0
4811.9357,300.8989,161741.0
4811.9358,300.8995,161742.0
4811.9358,300.9003,161743.0
4811.9358,300.9011,161744.0
4811.936,300.9018,161745.0
4811.936,300.9022,161746.0
4811.9361,300.9026,161747.0
4811.9364,300.9031,161748.0
4811.9367,300.9039,161749.0
4811.937,300.9046,161750.0
4811.9376,300.9045,161751.0
4811.9378,300.9044,161752.0
4811.938,300.9041,161753.0
4811.9381,300.9034,161754.0
4811.9382,300.9024,161755.0
4811.938,300.9016,161756.0
4811.9382,300.9006,161757.0
4811.9384,300.8997,161758.0
4811.9389,300.8987,161759.0
4811.9392,300.8976,161800.0
4811.9397,300.8966,161801.0
4811.94,300.8955,161802.0
4811.9401,300.8946,161803.0
4811.9403,300.8941,161804.0
4811.9406,300.8935,161805.0
4811.9407,300.893,161806.0
4811.9408,300.8927,161807.0
4811.9414,300.8924,161808.0
4811.9416,300.892,161809.0
4811.9416,300.8916,161810.0
4811.9417,300.8914,161811.0
4811.9418,300.8912,161812.0
4811.9417,300.891,161813.0
4811.9417,300.891,161814.0
4811.9417,300.891,161815.0
4811.9417,300.891,161816.0
4811.9417,300.891,161817.0
4811.9417,300.891,161818.0
4811.9417,300.891,161819.0
4811.9417,300.891,161820.0
4811.9414,300.8928,161821.0
4811.9408,300.8927,161822.0
4811.9401,300.8926,161823.0
4811.9393,300.8927,161824.0
4811.9383,300.8927,161825.0
4811.9375,300.8926,161826.0
4811.9367,300.8933,161827.0
4811.936,300.8944,161828.0
4811.9354,300.8953,161829.0
4811.9352,300.8965,161830.0
4811.9353,300.8975,161831.0
4811.9355,300.8982,161832.0
4811.9357,300.8985,161833.0
4811.9361,300.8988,161834.0
4811.9366,300.8994,161835.0
4811.9368,300.9004,161836.0
4811.9369,300.9011,161837.0
4811.9372,300.9015,161838.0
4811.9373,300.9018,161839.0
4811.9369,300.902,161840.0
4811.9364,300.9021,161841.0
4811.9357,300.9025,161842.0
4811.9348,300.9028,161843.0
4811.9339,300.9031,161844.0
4811.9336,300.9032,161845.0
4811.9335,300.9033,161846.0
4811.9335,300.9032,161847.0
4811.9336,300.9033,161848.0
4811.9342,300.9038,161849.0
4811.9343,300.9041,161850.0
4811.9343,300.904,161851.0
4811.9341,300.9038,161852.0
4811.9337,300.9037,161853.0
4811.9334,300.9042,161854.0
4811.9332,300.9048,161855.0
4811.9331,300.9057,161856.0
4811.9331,300.9063,161857.0
4811.9331,300.9068,161858.0
4811.9332,300.9073,161859.0
4811.9332,300.908,161900.0
4811.9334,300.9089,161901.0
4811.9336,300.9097,161902.0
4811.9336,300.9108,161903.0
4811.9338,300.9115,161904.0
4811.9339,300.9123,161905.0
4811.9342,300.9131,161906.0
4811.9342,300.9139,161907.0
4811.9344,300.9149,161908.0
4811.9347,300.9159,161909.0
4811.9351,300.917,161910.0
4811.9353,300.9181,161911.0
4811.9354,300.9193,161912.0
4811.9358,300.9198,161913.0
4811.9363,300.9199,161914.0
4811.9365,300.9198,161915.0
4811.9368,300.9195,161916.0
4811.9369,300.9191,161917.0
4811.9372,300.9182,161918.0
4811.9375,300.9171,161919.0
4811.9378,300.9161,161920.0
4811.938,300.9154,161921.0
4811.9379,300.9145,161922.0
4811.9381,300.9138,161923.0
4811.9383,300.913,161924.0
4811.9392,300.9104,161925.0
4811.9398,300.9086,161926.0
4811.9402,300.907,161927.0
4811.9404,300.9057,161928.0
4811.9407,300.9046,161929.0
4811.941,300.9034,161930.0
4811.9412,300.9023,161931.0
4811.9415,300.9013,161932.0
4811.9417,300.9004,161933.0
4811.9417,300.8998,161934.0
4811.9413,300.8996,161935.0
4811.9409,300.8996,161936.0
4811.9406,300.8995,161937.0
4811.9401,300.8993,161938.0
4811.9396,300.8993,161939.0
4811.9393,300.8995,161940.0
4811.9389,300.8996,161941.0
4811.9385,300.8995,161942.0
4811.9378,300.8993,161943.0
4811.9372,300.8993,161944.0
4811.9366,300.8992,161945.0
4811.9359,300.899,161946.0
4811.9354,300.8988,161947.0
4811.935,300.8987,161948.0
4811.9342,300.8985,161949.0
4811.9335,300.8985,161950.0
4811.9329,300.8986,161951.0
4811.9322,300.8983,161952.0
4811.9318,300.8981,161953.0
4811.9315,300.8978,161954.0
4811.9312,300.8977,161955.0
4811.9311,300.8979,161956.0
