48.19883,-3.0157766666666666,131541.0,120,120,3.6276580311,[-30],[-30]
48.19882833333333,-3.015775,131542.0,120,120,3.62398608047,[-30],[-30]
48.19882833333333,-3.015775,131543.0,120,120,3.51770262642,[-30],[-30]
48.19882833333333,-3.015775,131544.0,120,120,3.43903188935,[-30],[-30]
48.19882833333333,-3.015775,131545.0,120,120,3.6316698408,[-30],[-30]
48.19882833333333,-3.015775,131546.0,120,120,3.64162549961,[-30],[-30]
48.19882833333333,-3.015775,131547.0,120,120,3.51922008009,[-30],[-30]
48.19882833333333,-3.015775,131548.0,120,120,3.36539420819,[-30],[-30]
48.19882833333333,-3.015775,131549.0,120,120,3.50953593998,[-30],[-30]
48.19882833333333,-3.015775,131550.0,120,120,3.46843006534,[-30],[-30]
48.19882833333333,-3.015775,131551.0,120,120,3.57542178781,[-30],[-30]
48.19882833333333,-3.015775,131552.0,120,120,3.55438103999,[-30],[-30]
48.19882833333333,-3.015775,131553.0,116.0,120,3.74569879608,[-30],[-30]
48.19882833333333,-3.015775,131554.0,120,120,3.42285274173,[-30],[-30]
48.19882833333333,-3.015775,131555.0,120,120,3.57554602298,[-30],[-30]
48.19882833333333,-3.015775,131556.0,120.0,120,3.70919800713,[-30],[-30]
48.19882833333333,-3.015775,131557.0,112.0,120,3.75483966612,[-30],[-30]
48.19882833333333,-3.015775,131558.0,120.0,120,3.74268405878,[-30],[-30]
48.19882833333333,-3.015775,131559.0,104.0,120,3.9594410991,[-30],[-30]
48.19882833333333,-3.015775,131600.0,116.0,120,3.78789487551,[-30],[-30]
48.19882833333333,-3.015775,131601.0,120,120,3.56993563725,[-30],[-30]
48.19882833333333,-3.015775,131602.0,120,120,3.64387648844,[-30],[-30]
48.19882833333333,-3.015775,131603.0,114.0,120,3.82455530258,[-30],[-30]
48.19882833333333,-3.015775,131604.0,114.0,120,3.80609729953,[-30],[-30]
48.19882833333333,-3.015775,131605.0,108.0,120,3.90701345505,[-30],[-30]
48.19882833333333,-3.015775,131606.0,102.0,120,3.95711562945,[-30],[-30]
48.19882833333333,-3.015775,131607.0,100.0,120,4.05773591757,[-30],[-30]
48.19882833333333,-3.015775,131608.0,100.0,120,4.05009961999,[-30],[-30]
48.19882833333333,-3.015775,131609.0,100.0,120,3.99335538389,[-30],[-30]
48.19882833333333,-3.015775,131610.0,106.0,120,3.92500076986,[-30],[-30]
48.19882833333333,-3.015775,131611.0,100.0,120,4.01493764133,[-30],[-30]
48.19882833333333,-3.015775,131612.0,66.0,120,4.61128560865,[-30],[-30]
48.19882833333333,-3.015775,131613.0,46.0,120,4.99452321485,[-30],[-30]
48.19882833333333,-3.015775,131614.0,48.0,120,4.78243480571,[-30],[-30]
48.19882833333333,-3.015775,131615.0,54.0,120,4.81749283084,[-30],[-30]
48.198843333333336,-3.0157866666666666,131616.0,42.0,120,4.87980797326,[-30],[-30]
48.198836666666665,-3.0157666666666665,131617.0,44.0,120,4.87567972082,[-30],[-30]
48.19883,-3.015745,131618.0,50.0,120,4.87966501241,[-30],[-30]
48.19882333333333,-3.015721666666667,131619.0,48.0,120,4.8121423284,[-30],[-30]
48.198816666666666,-3.0156983333333334,131620.0,48.0,120,4.93955884005,[-30],[-30]
48.198811666666664,-3.015675,131621.0,42.0,120,4.98109200502,[-30],[-30]
48.198805,-3.015651666666667,131622.0,40.0,120,5.04296283522,[-30],[-30]
48.198795,-3.01563,131623.0,40.0,120,5.02220542801,[-30],[-30]
48.19878666666666,-3.0156116666666666,131624.0,30.0,120,5.44162616762,[-30],[-30]
48.19877833333334,-3.0155916666666664,131625.0,24.0,120,5.35231666072,[-30],[-30]
48.198765,-3.0155716666666668,131626.0,26.0,120,5.50594547093,[-30],[-30]
48.198753333333336,-3.0155516666666666,131627.0,32.0,120,5.35491257238,[-30],[-30]
48.19874166666666,-3.0155316666666665,131628.0,26.0,120,5.5577152989,[-30],[-30]
48.19873166666667,-3.015511666666667,131629.0,8.0,120,5.81619003015,[-30],[-30]
48.19871666666667,-3.0154983333333334,131630.0,0.0,120,6.16795250595,[-30],[-30]
48.198701666666665,-3.0154883333333333,131631.0,0.0,120,6.21140090573,[-30],[-30]
48.19868833333334,-3.0154833333333335,131632.0,0.0,120,6.12730620553,[-30],[-30]
48.19867333333333,-3.01548,131633.0,18.0,120,5.57780460606,[-30],[-30]
48.19866,-3.0154783333333333,131634.0,74.0,120,5.07149959398,[-30],[-30]
48.19865,-3.015475,131635.0,120,120,3.82980758142,[-30],[-30]
48.19864666666667,-3.015465,131636.0,120,120,3.80808535977,[-30],[-30]
48.19865166666666,-3.0154483333333335,131637.0,120,120,3.930472091,[-30],[-30]
48.198658333333334,-3.0154316666666667,131638.0,120,120,3.74549950865,[-30],[-30]
48.198665,-3.0154133333333335,131639.0,120,120,3.81927625602,[-30],[-30]
48.19867166666667,-3.015395,131640.0,120,120,3.83625128024,[-30],[-30]
48.198681666666666,-3.0153783333333335,131641.0,120,120,4.02489112473,[-30],[-30]
48.19868833333334,-3.0153616666666667,131642.0,120,120,4.14691719247,[-30],[-30]
48.198695,-3.0153433333333335,131643.0,120,120,4.06668551733,[-30],[-30]
48.198701666666665,-3.015325,131644.0,120,120,4.01530716191,[-30],[-30]
48.198708333333336,-3.0153066666666666,131645.0,120,120,3.83220840848,[-30],[-30]
48.19871666666667,-3.0152866666666664,131646.0,120,120,4.02085443381,[-30],[-30]
48.198723333333334,-3.015265,131647.0,120,120,4.09030187535,[-30],[-30]
48.19873,-3.015245,131648.0,120,120,4.16269656295,[-30],[-30]
